log_date,reg,depot,vehicle_type,status,utilised,drops_in,drops_out,job_reference,route,start_time,end_time,drivers_mate
2026-09-24,SA25BFB,Potters-Bar,3.5 Tonne,Out for Delivery,1,2,19,AO868150,102,06:00,16:35,Sample Mate 098
2026-09-24,SA19DRJ,Potters-Bar,3.5 Tonne,Out for Delivery,1,4,16,AO750065,126,08:30,18:50,Sample Mate 074
2026-09-24,SA23EWM,Potters-Bar,Hi-Cube,Out for Delivery,1,1,20,AO789618,133,07:00,14:05,Sample Mate 029
2026-09-24,SA20UTN,Potters-Bar,Hi-Cube,Out for Delivery,1,2,14,AO347366,190,06:00,16:35,Sample Mate 029
2026-09-24,SA21VHW,Potters-Bar,Hi-Cube,Out for Delivery,1,4,20,AO730910,129,07:45,16:05,
2026-09-24,SA24EGM,Gravesend,3.5 Tonne,RELOAD PT 2,1,4,9,AO222983,194,05:45,13:50,
2026-09-24,SA20USA,Gravesend,3.5 Tonne,Out for Delivery,1,0,17,AO803314,115,08:45,18:50,
2026-09-24,SA21DKO,Gravesend,3.5 Tonne,Out for Delivery,1,2,14,AO604984,193,05:00,15:20,
2026-09-24,SA21VKR,Gravesend,3.5 Tonne,RELOAD PT 2,1,0,15,AO448908,108,08:30,15:20,
2026-09-24,SA24WSV,Gravesend,3.5 Tonne,Out for Delivery,1,4,19,AO706105,158,07:15,18:05,Sample Mate 069
2026-09-24,SA22TVT,Gravesend,3.5 Tonne,Out for Delivery,1,3,11,AO172307,108,05:15,12:05,Sample Mate 064
2026-09-24,SA22OKR,Gravesend,3.5 Tonne,Out for Delivery,1,0,18,AO946246,104,05:30,16:05,Sample Mate 098
2026-09-24,SA24YXV,Gravesend,Hi-Cube,Out for Delivery,1,2,21,AO644795,196,06:30,13:50,Sample Mate 049
2026-09-24,SA23ZEG,Gravesend,Hi-Cube,Out for Delivery,1,4,11,AO859136,111,06:15,13:05,
2026-09-24,SA25HWN,Gravesend,Hi-Cube,Out for Delivery,1,1,22,AO838227,155,06:30,17:50,Sample Mate 061
2026-09-24,SA23HXN,Gravesend,3.5 Tonne,Out for Delivery,1,0,14,AO262617,129,07:45,18:50,
2026-09-24,SA20CKP,Yaxley,3.5 Tonne,Out for Delivery,1,2,18,AO733767,126,05:45,16:35,Sample Mate 105
2026-09-24,SA22NUY,Yaxley,3.5 Tonne,Out for Delivery,1,1,20,AO696163,190,08:45,16:50,
2026-09-24,SA25DXX,Yaxley,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA20TPF,Yaxley,3.5 Tonne,Out for Delivery,1,2,9,AO218044,156,07:30,14:50,
2026-09-24,SA20JNS,Yaxley,3.5 Tonne,Out for Delivery,1,3,13,AO798500,190,06:15,17:35,
2026-09-24,SA21LKC,Yaxley,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA23CEV,Yaxley,Hi-Cube,Out for Delivery,1,0,14,AO373775,176,06:15,13:05,Sample Mate 051
2026-09-24,SA19TEY,Yaxley,Hi-Cube,Out for Delivery,1,0,19,AO268484,169,05:30,12:50,Sample Mate 109
2026-09-24,SA23VWZ,Yaxley,Hi-Cube,Out for Delivery,1,2,10,AO619938,103,06:00,15:50,
2026-09-24,SA23YPM,Yaxley,3.5 Tonne,Out for Delivery,1,1,11,AO168242,169,05:15,12:50,
2026-09-24,SA21CTP,Luton,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20HOW,Luton,3.5 Tonne,RELOAD PT 2,1,3,17,AO702696,118,08:30,15:05,Sample Mate 078
2026-09-24,SA23XGS,Luton,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA25FZR,Luton,3.5 Tonne,Out for Delivery,1,3,8,AO218714,196,06:45,14:35,
2026-09-24,SA24TBJ,Luton,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21RWX,Luton,3.5 Tonne,Out for Delivery,1,4,18,AO374341,118,06:45,15:35,Sample Mate 033
2026-09-24,SA25ZDS,Luton,Hi-Cube,Out for Delivery,1,4,17,AO750806,158,06:30,13:50,Sample Mate 026
2026-09-24,SA21BSM,Luton,Hi-Cube,Out for Delivery,1,1,16,AO856337,124,05:45,13:50,Sample Mate 075
2026-09-24,SA21LYC,Luton,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23UUX,Luton,3.5 Tonne,Out for Delivery,1,0,11,AO558457,151,05:00,16:50,
2026-09-24,SA25HTE,Newport,3.5 Tonne,Out for Delivery,1,3,15,AO737190,115,08:15,19:05,Sample Mate 105
2026-09-24,SA20YYE,Newport,3.5 Tonne,Out for Delivery,1,4,22,AO833342,198,08:45,19:35,
2026-09-24,SA25HKJ,Newport,3.5 Tonne,Out for Delivery,1,3,17,AO451665,131,06:15,16:05,
2026-09-24,SA23EPZ,Newport,3.5 Tonne,Out for Delivery,1,2,8,AO875212,173,06:15,13:35,
2026-09-24,SA21NVS,Newport,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20TYO,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19MCG,Newport,Hi-Cube,Out for Delivery,1,4,13,AO457265,131,05:15,14:05,Sample Mate 063
2026-09-24,SA25BMC,Newport,Hi-Cube,VOR,0,0,0,,,,,
2026-09-24,SA21KRA,Newport,Hi-Cube,Out for Delivery,1,2,8,AO167966,172,07:45,14:50,
2026-09-24,SA19DRA,Newport,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA20GDO,Spennymoor,3.5 Tonne,Out for Delivery,1,1,15,AO554240,185,08:30,16:50,Sample Mate 050
2026-09-24,SA20PDC,Spennymoor,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20XTS,Spennymoor,3.5 Tonne,Out for Delivery,1,0,16,AO101613,147,05:00,16:35,Sample Mate 024
2026-09-24,SA21MOH,Spennymoor,3.5 Tonne,Out for Delivery,1,0,17,AO659174,159,06:15,13:05,
2026-09-24,SA23SYT,Spennymoor,3.5 Tonne,Out for Delivery,1,0,20,AO992282,198,05:15,15:05,Sample Mate 015
2026-09-24,SA23HWK,Spennymoor,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23KYB,Spennymoor,Hi-Cube,Out for Delivery,1,0,15,AO997708,165,06:00,15:20,Sample Mate 052
2026-09-24,SA24VPW,Crewe,18 Tonne,Out for Delivery,1,1,21,AO446954,126,07:30,18:35,
2026-09-24,SA19DSG,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA24SHG,Crewe,18 Tonne,Out for Delivery,1,2,14,AO374834,189,07:00,18:50,
2026-09-24,SA23MDE,Crewe,18 Tonne,Out for Delivery,1,1,19,AO433366,142,07:15,14:20,Sample Mate 006
2026-09-24,SA25ZDT,Crewe,18 Tonne,Out for Delivery,1,1,17,AO334878,197,06:30,16:35,Sample Mate 009
2026-09-24,SA23SWO,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA24RVH,Crewe,18 Tonne,Out for Delivery,1,1,10,AO388157,191,06:30,14:20,Sample Mate 109
2026-09-24,SA20NEV,Crewe,18 Tonne,Out for Delivery,1,2,9,AO185143,161,06:00,15:20,Sample Mate 050
2026-09-24,SA21XVA,Crewe,18 Tonne,Out for Delivery,1,1,11,AO711730,196,07:45,14:20,
2026-09-24,SA22LYH,Crewe,18 Tonne,Out for Delivery,1,1,10,AO432310,196,05:45,14:20,
2026-09-24,SA21JTW,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21XVX,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23RCF,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25RMO,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24LJW,Crewe,18 Tonne,Out for Delivery,1,3,10,AO710326,179,06:30,17:20,
2026-09-24,SA20OWC,Crewe,18 Tonne,Out for Delivery,1,3,13,AO810513,158,06:15,14:35,
2026-09-24,SA19DBD,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24LDP,Crewe,18 Tonne,Out for Delivery,1,4,19,AO148842,190,08:15,16:05,
2026-09-24,SA23KXZ,Crewe,18 Tonne,Out for Delivery,1,2,15,AO662737,197,07:30,14:20,Sample Mate 072
2026-09-24,SA21ODB,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA24FBZ,Crewe,18 Tonne,Out for Delivery,1,3,9,AO791134,119,06:00,17:05,Sample Mate 068
2026-09-24,SA21TMJ,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA24HBV,Crewe,18 Tonne,Out for Delivery,1,2,22,AO770545,145,07:00,18:50,Sample Mate 005
2026-09-24,SA24OKB,Crewe,18 Tonne,Out for Delivery,1,3,19,AO795893,164,06:15,17:05,Sample Mate 037
2026-09-24,SA24VYR,Crewe,18 Tonne,Out for Delivery,1,1,8,AO689891,199,06:00,14:20,
2026-09-24,SA24MCW,Crewe,18 Tonne,Out for Delivery,1,3,20,AO769432,119,08:15,16:05,Sample Mate 107
2026-09-24,SA20RLP,Crewe,18 Tonne,RELOAD PT 2,1,0,18,AO229077,127,08:15,18:05,
2026-09-24,SA19CBG,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA19PMX,Crewe,18 Tonne,Out for Delivery,1,3,22,AO145200,151,05:45,15:50,
2026-09-24,SA21LXC,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA25TBJ,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA22PJY,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA21TOM,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA24KJN,Crossgreen,18 Tonne,Out for Delivery,1,0,12,AO818227,187,06:30,13:50,
2026-09-24,SA21KTM,Crossgreen,18 Tonne,Out for Delivery,1,4,22,AO875037,102,08:45,18:05,Sample Mate 068
2026-09-24,SA23NYF,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA21VPR,Crossgreen,18 Tonne,Out for Delivery,1,4,11,AO676573,175,08:15,19:35,Sample Mate 025
2026-09-24,SA19UCD,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19KFZ,Crossgreen,18 Tonne,Out for Delivery,1,2,17,AO661896,180,07:00,18:35,Sample Mate 027
2026-09-24,SA22PNW,Crossgreen,18 Tonne,Out for Delivery,1,1,10,AO693338,109,05:15,16:50,
2026-09-24,SA20GGO,Crossgreen,18 Tonne,Out for Delivery,1,1,14,AO943328,133,05:30,13:35,
2026-09-24,SA24KNV,Crossgreen,18 Tonne,Out for Delivery,1,1,22,AO761154,118,06:00,15:50,Sample Mate 055
2026-09-24,SA23UJX,Crossgreen,18 Tonne,Out for Delivery,1,3,14,AO919934,137,07:15,16:05,Sample Mate 108
2026-09-24,SA24ZDJ,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24CYO,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19GCZ,Crossgreen,18 Tonne,Out for Delivery,1,1,16,AO105072,110,06:45,14:50,Sample Mate 053
2026-09-24,SA24XKP,Crossgreen,18 Tonne,Out for Delivery,1,4,10,AO878049,162,06:45,13:35,Sample Mate 004
2026-09-24,SA20MNW,Stoke,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA21LTS,Stoke,18 Tonne,Out for Delivery,1,3,12,AO999626,177,08:15,19:20,Sample Mate 083
2026-09-24,SA21JWU,Stoke,18 Tonne,Out for Delivery,1,0,14,AO321195,177,05:00,16:50,Sample Mate 052
2026-09-24,SA22MPO,Stoke,18 Tonne,Out for Delivery,1,4,18,AO134158,124,06:15,14:20,Sample Mate 029
2026-09-24,SA23FGZ,Stoke,18 Tonne,Out for Delivery,1,0,13,AO104204,136,06:45,17:35,Sample Mate 050
2026-09-24,SA19AHK,Stoke,18 Tonne,Out for Delivery,1,3,21,AO324798,164,07:00,17:20,
2026-09-24,SA22PLL,Stoke,18 Tonne,Out for Delivery,1,0,21,AO852962,163,05:00,16:05,Sample Mate 003
2026-09-24,SA25ZSG,Stoke,18 Tonne,Out for Delivery,1,1,12,AO937263,126,06:30,13:35,
2026-09-24,SA25GNY,Stoke,18 Tonne,Out for Delivery,1,1,21,AO248372,116,07:15,15:35,
2026-09-24,SA19STN,Stoke,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA24VMA,Stoke,18 Tonne,Out for Delivery,1,2,8,AO692145,181,08:15,17:20,
2026-09-24,SA20KVE,Stoke,18 Tonne,Out for Delivery,1,0,14,AO837037,115,06:15,13:35,
2026-09-24,SA25XBH,Stoke,18 Tonne,Out for Delivery,1,0,11,AO888843,176,06:00,17:20,
2026-09-24,SA22ECK,Exeter,18 Tonne,Out for Delivery,1,4,18,AO159560,151,06:45,17:50,
2026-09-24,SA23XWV,Exeter,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA24BVV,Exeter,18 Tonne,Out for Delivery,1,3,17,AO527465,172,08:45,16:20,
2026-09-24,SA22GKH,Exeter,18 Tonne,Out for Delivery,1,4,9,AO628108,160,07:15,14:35,
2026-09-24,SA23KXY,Exeter,18 Tonne,Out for Delivery,1,2,14,AO354928,156,07:30,15:50,
2026-09-24,SA24SGK,Exeter,18 Tonne,Out for Delivery,1,4,15,AO718283,115,06:45,17:05,Sample Mate 081
2026-09-24,SA25VWR,Exeter,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA19UUP,Exeter,18 Tonne,Out for Delivery,1,3,9,AO389109,108,07:30,16:50,
2026-09-24,SA23GVU,Exeter,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA19NLA,Exeter,18 Tonne,Out for Delivery,1,3,13,AO245113,119,05:00,12:20,
2026-09-24,SA23ALA,Exeter,18 Tonne,Out for Delivery,1,1,18,AO718773,168,06:00,14:20,Sample Mate 060
2026-09-24,SA19OYK,Exeter,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24KOK,Coventry,18 Tonne,Out for Delivery,1,3,10,AO557395,150,06:45,13:35,
2026-09-24,SA22YJZ,Coventry,18 Tonne,Out for Delivery,1,4,9,AO834126,173,06:45,15:20,Sample Mate 065
2026-09-24,SA22BHS,Coventry,18 Tonne,Out for Delivery,1,1,14,AO448795,184,05:00,12:05,
2026-09-24,SA24SEK,Coventry,18 Tonne,Out for Delivery,1,1,17,AO617086,151,05:00,15:20,Sample Mate 065
2026-09-24,SA22XYU,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24TRA,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20EMJ,Coventry,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA22XTZ,Coventry,18 Tonne,Out for Delivery,1,3,8,AO278890,167,06:15,14:20,
2026-09-24,SA25JMV,Coventry,18 Tonne,Out for Delivery,1,2,13,AO473796,136,07:00,15:50,
2026-09-24,SA23OFT,Coventry,18 Tonne,Out for Delivery,1,3,11,AO144988,155,08:00,16:50,Sample Mate 107
2026-09-24,SA24MFS,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24NEL,Potters-Bar,18 Tonne,Out for Delivery,1,4,9,AO510352,165,06:45,17:20,Sample Mate 095
2026-09-24,SA21ERL,Potters-Bar,18 Tonne,RELOAD PT 2,1,4,10,AO120365,116,06:30,16:50,Sample Mate 033
2026-09-24,SA25UXF,Potters-Bar,18 Tonne,Out for Delivery,1,2,14,AO994421,116,05:30,13:35,Sample Mate 101
2026-09-24,SA25BTB,Potters-Bar,18 Tonne,Out for Delivery,1,1,18,AO452935,170,06:15,16:20,
2026-09-24,SA20YDC,Potters-Bar,18 Tonne,Out for Delivery,1,1,11,AO858881,118,06:45,17:05,Sample Mate 028
2026-09-24,SA19EXF,Potters-Bar,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA25CLX,Potters-Bar,18 Tonne,Out for Delivery,1,3,10,AO567990,167,06:30,14:20,
2026-09-24,SA22PGP,Potters-Bar,18 Tonne,Out for Delivery,1,1,15,AO930025,123,07:45,15:05,
2026-09-24,SA21KZG,Potters-Bar,18 Tonne,Out for Delivery,1,2,18,AO277179,104,05:30,13:50,
2026-09-24,SA19TOJ,Potters-Bar,18 Tonne,Out for Delivery,1,3,18,AO634548,162,07:30,14:50,
2026-09-24,SA21ZLW,Potters-Bar,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23TER,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24GBN,Gravesend,18 Tonne,Out for Delivery,1,0,9,AO447165,109,05:30,13:20,
2026-09-24,SA19YVJ,Gravesend,18 Tonne,Out for Delivery,1,0,18,AO233364,101,06:45,17:50,
2026-09-24,SA24PTO,Gravesend,18 Tonne,Out for Delivery,1,0,12,AO823464,172,07:45,17:50,Sample Mate 067
2026-09-24,SA22SAD,Gravesend,18 Tonne,Out for Delivery,1,3,19,AO102728,129,07:45,18:35,Sample Mate 069
2026-09-24,SA20LGB,Gravesend,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA22DNE,Gravesend,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA24OLT,Gravesend,18 Tonne,Out for Delivery,1,1,14,AO624630,120,08:15,16:35,Sample Mate 039
2026-09-24,SA19JZN,Gravesend,18 Tonne,Out for Delivery,1,0,11,AO352261,148,08:30,18:50,Sample Mate 009
2026-09-24,SA22MOL,Gravesend,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA25MPS,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23OPY,Yaxley,18 Tonne,RELOAD PT 2,1,4,9,AO470515,177,08:30,15:50,Sample Mate 002
2026-09-24,SA20ATG,Yaxley,18 Tonne,Out for Delivery,1,1,20,AO287877,192,05:45,13:35,
2026-09-24,SA23MME,Yaxley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21TSL,Yaxley,18 Tonne,Out for Delivery,1,0,17,AO536041,109,05:30,13:20,Sample Mate 046
2026-09-24,SA21FDE,Yaxley,18 Tonne,Out for Delivery,1,1,22,AO540342,194,08:30,17:35,
2026-09-24,SA25LMC,Yaxley,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA20HEP,Yaxley,18 Tonne,Out for Delivery,1,1,21,AO363570,161,05:00,15:50,Sample Mate 119
2026-09-24,SA24BEW,Yaxley,18 Tonne,Out for Delivery,1,4,17,AO886764,196,06:00,17:50,Sample Mate 054
2026-09-24,SA22FUD,Yaxley,18 Tonne,Out for Delivery,1,2,13,AO153163,170,07:15,14:20,
2026-09-24,SA19XKR,Yaxley,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA20CLC,Luton,18 Tonne,Out for Delivery,1,0,18,AO137997,131,06:15,17:35,Sample Mate 119
2026-09-24,SA21YYZ,Luton,18 Tonne,Out for Delivery,1,1,20,AO301362,147,06:00,16:50,Sample Mate 039
2026-09-24,SA20PTN,Luton,18 Tonne,Out for Delivery,1,0,22,AO219160,159,06:45,14:20,Sample Mate 015
2026-09-24,SA19ZVG,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23DMW,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25NDT,Luton,18 Tonne,Out for Delivery,1,2,8,AO342648,177,06:00,16:05,Sample Mate 010
2026-09-24,SA19MLK,Luton,18 Tonne,Out for Delivery,1,4,17,AO795733,126,05:45,12:50,Sample Mate 030
2026-09-24,SA22DYV,Luton,18 Tonne,Out for Delivery,1,2,12,AO903727,128,07:15,14:20,Sample Mate 007
2026-09-24,SA25NUR,Luton,18 Tonne,Out for Delivery,1,2,16,AO120281,178,07:30,14:20,
2026-09-24,SA23XJU,Luton,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA21XEB,Newport,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA22FFM,Newport,18 Tonne,Out for Delivery,1,3,15,AO971912,191,05:45,14:50,Sample Mate 060
2026-09-24,SA21EKH,Newport,18 Tonne,Out for Delivery,1,1,9,AO110142,110,06:30,16:50,
2026-09-24,SA22ULC,Newport,18 Tonne,Out for Delivery,1,0,13,AO323362,185,07:00,16:05,Sample Mate 116
2026-09-24,SA24AVF,Newport,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA23SWN,Newport,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23UCW,Newport,18 Tonne,Out for Delivery,1,3,11,AO395300,178,06:30,13:50,Sample Mate 035
2026-09-24,SA23GLU,Newport,18 Tonne,Out for Delivery,1,2,10,AO998387,118,07:45,16:20,Sample Mate 001
2026-09-24,SA24LHH,Newport,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21DOM,Newport,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA20AGS,Spennymoor,18 Tonne,Out for Delivery,1,4,15,AO262650,141,07:15,18:05,Sample Mate 085
2026-09-24,SA20MVR,Spennymoor,18 Tonne,RELOAD PT 2,1,1,22,AO569632,112,05:00,12:50,
2026-09-24,SA24GNS,Spennymoor,18 Tonne,Out for Delivery,1,3,21,AO978207,184,06:00,15:20,
2026-09-24,SA19PVX,Spennymoor,18 Tonne,Out for Delivery,1,4,9,AO844797,135,08:45,16:35,
2026-09-24,SA21FCG,Spennymoor,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21FTL,Spennymoor,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA22XNK,Spennymoor,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21JCW,Spennymoor,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25AYD,Spennymoor,18 Tonne,Out for Delivery,1,0,9,AO529165,105,05:45,13:20,
2026-09-24,SA21PLX,Spennymoor,18 Tonne,RELOAD PT 2,1,3,18,AO571238,135,08:45,15:20,Sample Mate 039
2026-09-24,SA21VDP,Dundee,18 Tonne,Out for Delivery,1,1,20,AO575879,188,06:30,13:50,
2026-09-24,SA19PXJ,Dundee,18 Tonne,Out for Delivery,1,3,20,AO318511,137,08:45,16:50,
2026-09-24,SA19ERR,Dundee,18 Tonne,Out for Delivery,1,4,14,AO371770,180,07:00,14:05,
2026-09-24,SA25MCD,Dundee,18 Tonne,Out for Delivery,1,4,9,AO188714,183,06:00,16:35,
2026-09-24,SA23BFC,Dundee,18 Tonne,Out for Delivery,1,3,20,AO956926,170,06:00,15:50,Sample Mate 052
2026-09-24,SA20ENJ,Dundee,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24GLE,Dundee,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23XPJ,Dundee,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA23HRO,Dundee,18 Tonne,Out for Delivery,1,1,18,AO697098,113,05:30,13:20,Sample Mate 006
2026-09-24,SA23MCX,Crawley,18 Tonne,Out for Delivery,1,3,18,AO169734,175,08:45,16:20,
2026-09-24,SA24COE,Crawley,18 Tonne,Out for Delivery,1,4,19,AO620162,172,05:45,15:50,
2026-09-24,SA23RVC,Crawley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25SCH,Crawley,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA22MSZ,Crawley,18 Tonne,Out for Delivery,1,2,17,AO159561,180,07:45,16:20,Sample Mate 057
2026-09-24,SA21NSP,Crawley,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19EWH,Crawley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA22YNN,Crawley,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA23PKA,Heywood,18 Tonne,Out for Delivery,1,3,15,AO130185,152,05:45,14:20,Sample Mate 096
2026-09-24,SA23EAU,Heywood,18 Tonne,Out for Delivery,1,4,18,AO544342,183,06:00,16:35,
2026-09-24,SA20NON,Heywood,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21GLB,Heywood,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21FTY,Heywood,18 Tonne,Out for Delivery,1,3,16,AO333471,156,07:30,18:50,
2026-09-24,SA23ENV,Heywood,18 Tonne,Out for Delivery,1,2,20,AO385648,179,06:30,13:05,
2026-09-24,SA24OWT,Heywood,18 Tonne,Out for Delivery,1,0,22,AO355829,170,07:00,18:35,
2026-09-24,SA22UPK,Heywood,18 Tonne,Out for Delivery,1,2,20,AO443962,162,08:15,17:50,Sample Mate 021
2026-09-24,SA19SVY,Larkhall,18 Tonne,Out for Delivery,1,3,13,AO106618,153,06:30,13:50,Sample Mate 022
2026-09-24,SA22NUC,Larkhall,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24TVA,Larkhall,18 Tonne,Out for Delivery,1,2,17,AO715123,146,07:00,16:35,
2026-09-24,SA21EVZ,Larkhall,18 Tonne,Out for Delivery,1,2,19,AO390505,194,08:15,17:05,
2026-09-24,SA24BKV,Larkhall,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA20BEY,Larkhall,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA19YXV,Larkhall,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20VUH,Basildon,18 Tonne,Out for Delivery,1,3,8,AO227795,122,06:00,13:20,
2026-09-24,SA25LMD,Basildon,18 Tonne,Out for Delivery,1,4,14,AO845414,186,08:00,15:05,
2026-09-24,SA25PEK,Basildon,18 Tonne,Out for Delivery,1,0,22,AO742233,121,07:30,16:50,
2026-09-24,SA25ZHN,Basildon,18 Tonne,Out for Delivery,1,3,11,AO116210,121,05:15,16:50,Sample Mate 105
2026-09-24,SA19DJO,Basildon,18 Tonne,Out for Delivery,1,1,11,AO852022,143,06:45,14:05,
2026-09-24,SA21ZCU,Basildon,18 Tonne,RELOAD PT 2,1,0,16,AO271737,126,07:45,18:50,
2026-09-24,SA23UKX,Outside HDV Network,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA20WMN,Outside HDV Network,18 Tonne,Out for Delivery,1,3,8,AO360864,136,06:15,14:20,
2026-09-24,SA24KCG,Outside HDV Network,18 Tonne,Out for Delivery,1,4,9,AO409588,129,08:30,17:20,Sample Mate 074
2026-09-24,SA25FFS,Outside HDV Network,18 Tonne,Out for Delivery,1,0,21,AO406496,127,06:00,14:50,Sample Mate 047
2026-09-24,SA21PEF,Fareham,18 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA25OVW,Fareham,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA23DDN,Fareham,18 Tonne,Out for Delivery,1,0,17,AO372262,118,06:00,16:50,
2026-09-24,SA19SJE,Fareham,18 Tonne,Out for Delivery,1,4,22,AO967342,118,08:45,17:35,
2026-09-24,SA24RVO,Avonmouth,18 Tonne,RELOAD PT 2,1,2,13,AO895277,179,08:45,18:20,Sample Mate 003
2026-09-24,SA24VGC,Avonmouth,18 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA25VME,Avonmouth,18 Tonne,Out for Delivery,1,3,8,AO669983,169,07:45,17:35,Sample Mate 069
2026-09-24,SA24SFH,Crewe,18 Tonne,Out for Delivery,1,1,16,AO231002,116,05:00,12:50,
2026-09-24,SA19DVW,Crewe,18 Tonne,Out for Delivery,1,3,13,AO434688,116,06:15,14:35,Sample Mate 067
